timestamp,value,return_pct,trades_count
2026-01-03T20:55:53.054031,100000,0.0,0
2026-01-03T21:26:00.600546,100000,0.0,0
2026-01-03T21:56:08.154549,100000,0.0,0
2026-01-03T22:26:15.708586,100000,0.0,0
2026-01-03T22:56:23.266229,100000,0.0,0
2026-01-03T23:26:30.969327,100000,0.0,0
2026-01-03T23:56:38.516553,100000,0.0,0
2026-01-04T00:26:46.054918,100000,0.0,0
2026-01-04T00:56:53.599751,100000,0.0,0
2026-01-04T01:27:01.140939,100000,0.0,0
2026-01-04T01:57:08.685106,100000,0.0,0
2026-01-04T02:27:16.234694,100000,0.0,0
2026-01-04T02:57:24.225961,100000,0.0,0
2026-01-04T03:27:31.774667,100000,0.0,0
2026-01-04T03:57:39.312914,100000,0.0,0
2026-01-04T04:27:46.852056,100000,0.0,0
2026-01-04T04:57:54.394978,100000,0.0,0
2026-01-04T05:28:01.939961,100000,0.0,0
2026-01-04T05:58:09.520995,100000,0.0,0
2026-01-04T06:28:17.098831,100000,0.0,0
2026-01-04T06:58:24.656458,100000,0.0,0
2026-01-04T07:28:32.234466,100000,0.0,0
