timestamp,symbol,action,price,amount,total_eur,commission,reasoning,confidence,contrarian,pnl,pnl_pct
2026-01-05 01:33:05.925769,SOL/EUR,BUY,114.61728,9.834841133626204,1128.4820873086471,1.8026870404291488,Technical: BUY (RSI: 42.7); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 01:33:12.496659,ADA/EUR,BUY,0.341686758,2439.9268484286818,834.6072960600784,1.3332384921087514,Technical: BUY (RSI: 41.1); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 01:33:19.162542,UNI/EUR,BUY,5.000499,123.30455394004586,617.262202449297,0.9860418569477588,Technical: BUY (RSI: 41.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 02:03:31.574141,BTC/EUR,SELL,78871.64445,0.0065948107843130785,519.3113416811343,0.832229714232587,Technical: STRONG_SELL (RSI: 76.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,6.11184578811373,1.1890016673374548
2026-01-05 02:03:34.848683,ETH/EUR,SELL,2703.4076200000004,0.5984446374350104,1615.251249321161,2.588543668783912,Technical: STRONG_SELL (RSI: 72.1); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,13.491770104410586,0.8409503369564839
2026-01-05 02:03:38.192809,SOL/EUR,SELL,115.612165,5.7200860404267635,660.2534326702237,1.0580984497920252,Technical: SELL (RSI: 59.9); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,5.457406996347503,0.832106835287423
2026-01-05 02:34:03.793894,BTC/EUR,SELL,79311.92420000001,0.0032974053921565392,261.1051288129597,0.4184377064310252,Technical: STRONG_SELL (RSI: 80.7); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,4.507703715764203,1.7538620638401305
2026-01-05 02:34:07.119780,ETH/EUR,SELL,2716.82091,0.2992223187175052,811.6327587068339,1.300693523568644,Technical: STRONG_SELL (RSI: 77.5); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,10.759440787635471,1.3412851369098646
2026-01-05 02:34:10.472490,SOL/EUR,SELL,116.47173500000001,2.8600430202133817,332.5811900625104,0.5329826763822283,Technical: STRONG_SELL (RSI: 67.5); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,5.187110677058582,1.5817879269996016
2026-01-05 02:34:17.042569,ADA/EUR,SELL,0.344451688,1219.9634242143409,419.54611123165955,0.6723495372302236,Technical: SELL (RSI: 55.6); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,2.9148127388505505,0.6984872412715478
2026-01-05 02:34:23.548647,UNI/EUR,SELL,5.094451500000001,194.94720210947423,991.5600277014825,1.589038505931863,Technical: SELL (RSI: 56.2); Emotion: BUY (realization),0.75,False,13.857813779389069,1.4150860374817422
2026-01-05 03:04:35.995760,BTC/EUR,SELL,79444.45790000001,0.0016487026960782696,130.7707234611215,0.20956846708513058,Technical: STRONG_SELL (RSI: 87.3); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,2.47236052639333,1.9238972251937163
2026-01-05 03:04:39.311716,ETH/EUR,SELL,2728.684975,0.1496111593587526,407.5885358783436,0.6531867562152942,Technical: STRONG_SELL (RSI: 83.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,7.154716913175366,1.7838316402963739
2026-01-05 03:04:42.674278,SOL/EUR,SELL,116.791575,1.4300215101066909,166.74724130612006,0.26722314311878215,Technical: STRONG_SELL (RSI: 71.1); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,3.0509334183217938,1.8607390308924905
2026-01-05 03:04:49.246467,ADA/EUR,SELL,0.3469834215,609.9817121071704,211.31489585294295,0.33864566643099836,Technical: SELL (RSI: 60.7); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,3.001717504354368,1.4386250963894243
2026-01-05 03:04:55.886967,UNI/EUR,SELL,5.123437000000001,97.47360105473712,498.60081440041193,0.7990397666673268,Technical: SELL (RSI: 58.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,9.754227953066627,1.9920994757958448
2026-01-05 03:35:08.408779,BTC/EUR,SELL,79413.97315,0.0008243513480391348,65.36027179403521,0.10474402531095386,Technical: STRONG_SELL (RSI: 86.9); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,1.2110501184395264,1.8847865734494862
2026-01-05 03:35:11.732483,ETH/EUR,SELL,2726.25619,0.0748055796793763,203.61287196800194,0.3263026794359006,Technical: STRONG_SELL (RSI: 79.4); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,3.3956717867461044,1.693234504388267
2026-01-05 03:35:15.105342,SOL/EUR,SELL,116.44175000000001,0.7150107550533454,83.12389222149332,0.13321136573957262,Technical: STRONG_SELL (RSI: 66.1); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,1.2753380717743736,1.5556362610096452
2026-01-05 04:05:40.614497,BTC/EUR,SELL,79626.167,0.0004121756740195674,32.76745710233513,0.05251195048451142,Technical: STRONG_SELL (RSI: 87.7); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.6929862023663185,2.157022355918307
2026-01-05 04:05:43.878454,ETH/EUR,SELL,2730.8339,0.03740278983968815,101.9773811584779,0.16342529031807357,Technical: STRONG_SELL (RSI: 81.7); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,1.869055018450092,1.8639896000504566
2026-01-05 04:05:47.130249,SOL/EUR,SELL,117.04145,0.3575053775266727,41.77599905208956,0.06694871642963071,Technical: STRONG_SELL (RSI: 70.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.8520650107899268,2.078669580808823
2026-01-05 04:05:53.695177,ADA/EUR,SELL,0.34636073300000003,304.9908560535852,105.46783749067964,0.16901897033762764,Technical: SELL (RSI: 62.0); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,1.3109444535074706,1.2565856634093968
2026-01-05 04:06:00.286456,UNI/EUR,SELL,5.119439,48.73680052736856,249.10586923126309,0.39920812376804987,Technical: SELL (RSI: 55.3); Emotion: BUY (realization),0.75,False,4.682264248024842,1.9125114153387066
2026-01-05 04:36:12.743543,BTC/EUR,SELL,79592.28395000001,0.0002060878370097837,16.376756839296945,0.026244802627078442,Technical: STRONG_SELL (RSI: 87.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.3395102166973671,2.113551828241951
2026-01-05 04:36:16.042574,ETH/EUR,SELL,2731.323655,0.018701394919844076,50.99783502634525,0.08172729972170713,Technical: STRONG_SELL (RSI: 81.8); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.9436866108940153,1.8822581583199942
2026-01-05 04:36:19.361208,SOL/EUR,SELL,117.38128,0.17875268876333636,20.948647859425268,0.033571551056771266,Technical: STRONG_SELL (RSI: 72.7); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.4867780316174091,2.375055128695037
2026-01-05 04:36:25.978804,ADA/EUR,SELL,0.3459679295,152.4954280267926,52.67411384865748,0.08441364398823314,Technical: SELL (RSI: 61.2); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.5955714888908072,1.1417517995873079
2026-01-05 05:06:45.013845,BTC/EUR,SELL,79514.32295000002,0.00010304391850489185,8.180357866169002,0.013109547862450326,Technical: STRONG_SELL (RSI: 86.3); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.1617217014181241,2.013531145092788
2026-01-05 05:06:48.333995,ETH/EUR,SELL,2724.547045,0.009350697459922038,25.4356528689066,0.040762264212991346,Technical: STRONG_SELL (RSI: 79.4); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.40847727553312213,1.6294809643047765
2026-01-05 05:06:51.642094,SOL/EUR,SELL,116.89152500000002,0.08937634438166818,10.43062145418846,0.016715739509917404,Technical: STRONG_SELL (RSI: 67.3); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.19961650426606173,1.9479112508590408
2026-01-05 05:06:58.211589,ADA/EUR,SELL,0.3445326475,76.2477140133963,26.227795052018507,0.04203172283977325,Technical: SELL (RSI: 62.0); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.18834877298082947,0.7221552895402299
2026-01-05 05:37:17.226474,BTC/EUR,SELL,79153.50345,5.1521959252445925e-05,4.071618549712135,0.006525029727102781,Technical: STRONG_SELL (RSI: 73.9); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0622707231325735,1.5506149064152124
2026-01-05 05:37:20.588618,ETH/EUR,SELL,2708.78493,0.004675348729961019,12.644250959521505,0.020263222691540878,Technical: STRONG_SELL (RSI: 66.5); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.13054525341981157,1.0415316502015648
2026-01-05 05:37:23.872255,SOL/EUR,SELL,115.82206000000001,0.04468817219083409,5.167594758919874,0.008281401857243388,Technical: SELL (RSI: 55.9); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.05201581606096012,1.0151684972171426
2026-01-05 06:07:49.517998,BTC/EUR,SELL,79243.95820000001,2.5760979626222963e-05,2.038135749503158,0.003266243188306343,Technical: STRONG_SELL (RSI: 76.3); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.03346556453813196,1.6666645451972655
2026-01-05 06:07:52.878803,ETH/EUR,SELL,2707.56554,0.0023376743649805094,6.31927950387563,0.010127050486980177,Technical: STRONG_SELL (RSI: 67.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.06242208996599279,0.9960466683876288
2026-01-05 06:07:56.198451,SOL/EUR,SELL,116.11191500000001,0.022344086095417045,2.5902635620630043,0.004151063400741994,Technical: SELL (RSI: 58.1); Emotion: BUY (realization),0.75,False,0.032484453105667235,1.2679679351200874
2026-01-05 06:38:21.910857,BTC/EUR,SELL,79219.97020000001,1.2880489813111481e-05,1.0187593919254456,0.0016326272306497525,Technical: STRONG_SELL (RSI: 76.2); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.01642380507942909,1.6358889503821399
2026-01-05 06:38:25.219167,ETH/EUR,SELL,2701.7184650000004,0.0011688371824902547,3.152816408114876,0.005052590397619994,Technical: SELL (RSI: 62.9); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.02437676631418757,0.777942452312575
2026-01-05 06:38:28.485639,SOL/EUR,SELL,116.291825,0.011172043047708522,1.2971385273565916,0.002078747639994538,Technical: SELL (RSI: 59.3); Emotion: BUY (realization),0.75,False,0.018252188817546772,1.4248779310598383
2026-01-05 07:08:54.205960,BTC/EUR,SELL,79076.54195000001,6.440244906555741e-06,0.5084574608470945,0.0008148356744344463,Technical: STRONG_SELL (RSI: 71.0); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0072881894831958605,1.451876539716687
2026-01-05 07:08:57.525008,ETH/EUR,SELL,2698.9198650000003,0.0005844185912451274,1.5747752670741706,0.002523678312618863,Technical: SELL (RSI: 59.5); Emotion: BUY (realization),0.75,False,0.010552829287635125,0.6735506907723695
2026-01-05 07:09:07.490710,ADA/EUR,BUY,0.3411835065,7558.880636488707,2581.800844990909,4.124282499985478,Technical: BUY (RSI: 44.4); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 07:09:14.061023,UNI/EUR,BUY,5.0195085,379.9897035665312,1909.4585961417565,3.0502533484692598,Technical: BUY (RSI: 41.4); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 07:39:26.500201,BTC/EUR,SELL,78931.5145,3.2201224532778703e-06,0.2537624714852975,0.00040667062738028453,Technical: STRONG_SELL (RSI: 68.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0031770885935112686,1.2658124227302103
2026-01-05 07:39:29.851236,ETH/EUR,SELL,2694.29218,0.0002922092956225637,0.7860375445669909,0.0012596755521906906,Technical: SELL (RSI: 57.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.003924162069604347,0.5009314565112346
2026-01-05 07:39:39.801467,ADA/EUR,BUY,0.3408553425,4139.364679397696,1412.4758069298853,2.256351129280967,Technical: BUY (RSI: 43.7); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 07:39:46.423548,UNI/EUR,BUY,4.996497,160.65058778208223,803.5726978403325,1.2836624566139498,Technical: BUY (RSI: 39.7); Emotion: BUY (optimism),0.75,False,,
2026-01-05 08:09:58.814019,BTC/EUR,SELL,79094.13315,1.6100612266389352e-06,0.12714264280416918,0.00020375423526309164,Technical: STRONG_SELL (RSI: 71.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.001850370279848985,1.4744453092477565
2026-01-05 08:10:02.254978,ETH/EUR,SELL,2697.6604950000005,0.00014610464781128184,0.39351011135792513,0.0006306251784582134,Technical: SELL (RSI: 59.2); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.002454207511594722,0.6265743980792872
2026-01-05 08:10:18.905933,UNI/EUR,BUY,5.044521,165.4466906537941,835.5169058192721,1.3346915428422879,Technical: BUY (RSI: 44.2); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,,
2026-01-05 08:40:31.378899,BTC/EUR,SELL,79120.51995000002,8.050306133194676e-07,0.06359252959638127,0.00010191110512240589,Technical: STRONG_SELL (RSI: 71.5); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0009464273217120483,1.5082984635444263
2026-01-05 08:40:34.695387,ETH/EUR,SELL,2698.82991,7.305232390564092e-05,0.19684034747674925,0.0003154492748024828,Technical: SELL (RSI: 59.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0013125322391574314,0.6701952412942777
2026-01-05 08:40:38.100163,SOL/EUR,SELL,115.82206000000001,0.005586021523854261,0.6459493448649842,0.0010351752321554235,Technical: SELL (RSI: 56.1); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.006501977007620015,1.0151684972171426
2026-01-05 09:11:03.751957,BTC/EUR,SELL,79200.38,4.025153066597338e-07,0.03182835825887822,5.100698438922792e-05,Technical: STRONG_SELL (RSI: 75.4); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0005053585533716312,1.6107555479497775
2026-01-05 09:11:06.995684,ETH/EUR,SELL,2703.28768,3.652616195282046e-05,0.0985827384469767,0.00015798515776759087,Technical: SELL (RSI: 62.6); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0008190913485471395,0.8364764043190281
2026-01-05 09:11:10.257005,SOL/EUR,SELL,115.95199500000001,0.0027930107619271306,0.3233370016300778,0.0005181682718430734,Technical: SELL (RSI: 61.9); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.003613898357161018,1.1284923831736369
2026-01-05 09:11:16.903889,ADA/EUR,SELL,0.3443347465,5887.246514949899,2023.9400426501888,3.2434936580932514,Technical: SELL (RSI: 55.9); Emotion: BUY (realization),0.75,False,16.398134670395276,0.8155089378030177
2026-01-05 09:41:36.025466,BTC/EUR,SELL,79068.14615,2.012576533298669e-07,0.015887608636016282,2.5460911275667122e-05,Technical: STRONG_SELL (RSI: 74.2); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00022606620234404113,1.4411050815313753
2026-01-05 09:41:39.301752,ETH/EUR,SELL,2703.6974750000004,1.826308097641023e-05,0.04929884136816625,7.900455347462542e-05,Technical: SELL (RSI: 62.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00041702979354230665,0.8517623408302902
2026-01-05 09:41:42.564841,SOL/EUR,SELL,115.652145,0.0013965053809635653,0.1612504286639785,0.0002584141484999656,Technical: SELL (RSI: 60.0); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.001388207040098575,0.8669757232740357
2026-01-05 10:12:08.262130,BTC/EUR,SELL,79114.42300000001,1.0062882666493345e-07,0.007948453652269203,1.273790649402116e-05,Technical: STRONG_SELL (RSI: 76.1); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00011768988628927063,1.5004763331955728
2026-01-05 10:12:11.534254,ETH/EUR,SELL,2702.4281100000003,9.131540488205115e-06,0.024637847972203943,3.9483730724685806e-05,Technical: SELL (RSI: 62.6); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00019692363887934187,0.8044132204174086
2026-01-05 10:12:14.856009,SOL/EUR,SELL,115.632155,0.0006982526904817827,0.08061127859362059,0.00012918474133593043,Technical: STRONG_SELL (RSI: 65.4); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.0006801454487665519,0.8495412792807232
2026-01-05 10:42:40.532385,BTC/EUR,SELL,79270.345,5.0314413332466724e-08,0.003982059397891897,6.381505445339579e-06,Technical: STRONG_SELL (RSI: 77.4); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,6.669006710025976e-05,1.7005176994938982
2026-01-05 10:42:43.855245,ETH/EUR,SELL,2711.2437,4.5657702441025575e-06,0.01235910954467457,1.9806265295952835e-05,Technical: STRONG_SELL (RSI: 66.1); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00013871177794587763,1.1332472692690354
2026-01-05 10:42:47.114305,SOL/EUR,SELL,115.92201000000001,0.0003491263452408913,0.04040667339998322,6.47542842948449e-05,Technical: STRONG_SELL (RSI: 67.0); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00044126874118308044,1.1023407171836803
2026-01-05 11:13:12.764598,BTC/EUR,SELL,79378.39095000002,2.5157206666233362e-08,0.0019937434842246787,3.1951017375395494e-06,Technical: STRONG_SELL (RSI: 76.9); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,3.6063167843729756e-05,1.8391361078070583
2026-01-05 11:13:16.023644,ETH/EUR,SELL,2714.1422500000003,2.2828851220512788e-06,0.006186161241717134,9.913719938649254e-06,Technical: SELL (RSI: 64.8); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,7.597294564346133e-05,1.241367308007115
2026-01-05 11:13:19.341375,SOL/EUR,SELL,115.91201500000001,0.00017456317262044566,0.020201594732695522,3.23743505331659e-05,Technical: SELL (RSI: 64.4); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,0.00021888961168119826,1.0936234951870243
2026-01-05 11:43:45.148352,BTC/EUR,SELL,79449.8552,1.2578603333116681e-08,0.0009977692242928626,1.5989891414949723e-06,Technical: STRONG_SELL (RSI: 77.5); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,1.8930504375113435e-05,1.9308217340271165
2026-01-05 11:43:48.426165,ETH/EUR,SELL,2709.8943750000003,1.1414425610256394e-06,0.0030882396734681606,4.94910204081436e-06,Technical: SELL (RSI: 62.6); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True,3.313776750281385e-05,1.0829155270978783
