timestamp,value,return_pct,trades_count
2026-01-02T10:45:17.306201,100000,0.0,0
2026-01-02T11:15:24.924469,100000,0.0,0
2026-01-02T11:45:32.469980,100000,0.0,0
2026-01-02T12:15:40.027263,100000,0.0,0
2026-01-02T12:45:47.597049,100000,0.0,0
2026-01-02T13:15:55.167529,100000,0.0,0
2026-01-02T13:46:02.724050,100000,0.0,0
2026-01-02T14:16:10.726915,100000,0.0,0
2026-01-02T14:46:19.177087,100000,0.0,0
2026-01-02T15:16:26.732085,100000,0.0,0
2026-01-02T15:46:34.276148,100000,0.0,0
2026-01-02T16:16:41.828575,100000,0.0,0
2026-01-02T16:46:49.827844,100000,0.0,0
2026-01-02T17:16:57.379185,100000,0.0,0
2026-01-02T17:47:04.973517,100000,0.0,0
2026-01-02T18:17:12.553272,100000,0.0,0
2026-01-02T18:47:20.095920,100000,0.0,0
2026-01-02T19:17:27.680386,100000,0.0,0
2026-01-02T19:47:35.675334,100000,0.0,0
2026-01-02T20:17:43.260042,100000,0.0,0
2026-01-02T20:47:50.809572,100000,0.0,0
2026-01-02T21:17:58.366149,100000,0.0,0
2026-01-02T21:48:05.943200,100000,0.0,0
2026-01-02T22:18:13.561867,100000,0.0,0
2026-01-02T22:48:21.136736,100000,0.0,0
2026-01-02T23:18:28.766820,100000,0.0,0
2026-01-02T23:48:36.543183,100000,0.0,0
2026-01-03T00:18:44.143082,100000,0.0,0
2026-01-03T00:48:51.709711,100000,0.0,0
2026-01-03T01:18:59.283517,100000,0.0,0
2026-01-03T01:49:07.266183,100000,0.0,0
2026-01-03T02:19:14.812394,100000,0.0,0
2026-01-03T02:49:22.390202,100000,0.0,0
2026-01-03T03:19:29.978267,100000,0.0,0
2026-01-03T03:49:37.527888,100000,0.0,0
2026-01-03T04:19:45.086822,100000,0.0,0
2026-01-03T04:49:52.627083,100000,0.0,0
2026-01-03T05:20:00.117383,100000,0.0,0
2026-01-03T05:50:07.791756,100000,0.0,0
2026-01-03T06:20:15.353912,100000,0.0,0
2026-01-03T06:50:22.893595,100000,0.0,0
2026-01-03T07:20:30.446996,100000,0.0,0
2026-01-03T07:50:38.003178,100000,0.0,0
2026-01-03T08:20:45.547234,100000,0.0,0
2026-01-03T08:50:53.107971,100000,0.0,0
2026-01-03T09:21:00.722245,100000,0.0,0
2026-01-03T09:51:08.752112,100000,0.0,0
2026-01-03T10:21:16.324818,100000,0.0,0
2026-01-03T10:51:23.856084,100000,0.0,0
2026-01-03T11:21:31.416951,100000,0.0,0
2026-01-03T11:51:38.999856,100000,0.0,0
2026-01-03T12:21:46.569073,100000,0.0,0
2026-01-03T12:51:54.573094,100000,0.0,0
2026-01-03T13:22:02.123963,100000,0.0,0
2026-01-03T13:52:09.681344,100000,0.0,0
2026-01-03T14:22:17.245312,100000,0.0,0
2026-01-03T14:52:24.798607,100000,0.0,0
2026-01-03T15:22:32.345610,100000,0.0,0
2026-01-03T15:52:39.906740,100000,0.0,0
2026-01-03T16:22:47.463862,100000,0.0,0
2026-01-03T16:52:55.014239,100000,0.0,0
