timestamp,symbol,action,price,amount,total_eur,commission,reasoning,confidence,contrarian
2026-01-05 18:20:16.137390,SOL/EUR,BUY,115.30762499999999,22.559652928416487,2604.16,4.16,Technical: BUY (RSI: 37.6); Emotion: BUY (desire); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True
2026-01-05 18:20:29.342313,UNI/EUR,BUY,4.946472,388.93980582524273,1925.99506944,3.0766694400000003,Technical: STRONG_BUY (RSI: 30.8); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True
2026-01-05 18:50:42.385975,SOL/EUR,BUY,116.07800999999999,12.25788382990519,1424.4351374367131,2.2754554911129605,Technical: BUY (RSI: 43.1); Emotion: BUY (excitement); ⚠️  CONTRARIAN: Extreme emotion detected,0.75,True
2026-01-05 18:50:55.572932,UNI/EUR,BUY,4.968483,162.9242768072206,810.376489758457,1.294531133799452,Technical: STRONG_BUY (RSI: 32.6); Emotion: BUY (optimism),0.75,False
