timestamp,capital,position,position_value,total_value
2025-12-26,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
2025-12-27,5000.0,0.0,0.0,5000.0
